"time", "x1", "y1", "z1", "x2", "y2", "z2"
1584,0.003,-0.933,-0.458,-0.106,-0.101,1.025
1589,0.006,-0.917,-0.432,-0.161,-0.011,1.075
1594,0.002,-0.917,-0.437,-0.162,0.062,0.891
1599,0.008,-0.915,-0.435,-0.182,-0.031,1.010
1604,0.003,-0.943,-0.454,-0.177,-0.070,0.931
1609,0.004,-0.923,-0.445,-0.173,-0.129,1.060
1614,0.005,-0.923,-0.438,-0.116,-0.018,0.988
1619,0.008,-0.917,-0.444,-0.090,-0.012,1.103
1624,0.002,-0.926,-0.453,-0.138,-0.037,1.003
1629,0.010,-0.921,-0.434,-0.175,-0.085,1.010
1634,0.006,-0.916,-0.436,-0.175,-0.067,0.954
1639,0.006,-0.917,-0.448,-0.165,-0.033,1.006
1644,0.009,-0.930,-0.456,-0.142,-0.008,1.004
1649,0.005,-0.921,-0.443,-0.121,-0.031,1.043
1654,0.005,-0.915,-0.439,-0.110,-0.069,1.038
1659,0.008,-0.923,-0.449,-0.112,-0.082,1.069
1664,0.006,-0.927,-0.449,-0.120,-0.060,1.052
1669,0.008,-0.923,-0.443,-0.139,-0.015,1.025
1674,0.004,-0.917,-0.440,-0.156,-0.013,0.993
1679,0.007,-0.920,-0.445,-0.169,-0.047,0.995
1684,0.003,-0.922,-0.443,-0.158,-0.078,1.002
1689,0.003,-0.920,-0.437,-0.139,-0.062,1.026
1694,0.004,-0.922,-0.440,-0.122,-0.029,1.036
1699,0.002,-0.928,-0.446,-0.117,-0.008,1.045
1704,0.007,-0.927,-0.443,-0.125,-0.034,1.046
1709,0.004,-0.924,-0.438,-0.135,-0.059,1.039
1714,-0.002,-0.925,-0.437,-0.141,-0.064,1.023
1719,0.008,-0.927,-0.438,-0.150,-0.040,1.006
1724,0.002,-0.917,-0.433,-0.148,-0.018,0.996
1729,0.005,-0.920,-0.438,-0.145,-0.022,1.016
1734,0.004,-0.926,-0.445,-0.136,-0.045,1.027
1739,0.001,-0.926,-0.439,-0.133,-0.059,1.039
1744,0.006,-0.922,-0.439,-0.125,-0.053,1.038
1749,0.003,-0.922,-0.441,0.224,-0.079,0.845
1754,0.012,-0.907,-0.431,-0.248,-0.132,1.097
1759,0.002,-0.978,-0.491,-0.072,0.214,0.486
1764,0.009,-0.868,-0.381,-0.105,-0.112,1.156
1769,0.009,-0.931,-0.451,0.003,-0.287,0.911
1774,0.001,-0.917,-0.430,-0.096,-0.047,1.347
1779,0.004,-0.953,-0.469,-0.057,-0.078,1.049
1784,0.014,-0.891,-0.414,-0.137,0.256,1.157
1789,0.004,-0.936,-0.462,-0.182,-0.123,0.929
1794,0.000,-0.922,-0.444,-0.232,-0.067,1.084
1799,0.000,-0.950,-0.457,-0.232,-0.232,0.893
