"time", "x1", "y1", "z1", "x2", "y2", "z2"
734,0.021,-0.132,0.953,0.007,0.010,0.999
736,0.019,0.004,1.042,0.006,-0.005,1.021
738,0.071,-0.002,1.005,0.014,-0.040,1.047
740,0.107,0.005,1.027,0.024,0.009,1.085
742,0.085,-0.025,1.005,0.015,-0.013,1.035
744,0.039,-0.052,0.987,-0.010,0.018,1.026
746,0.032,0.000,1.032,-0.003,0.010,1.025
748,0.063,-0.029,1.001,0.011,-0.014,1.043
750,0.100,-0.005,1.033,-0.006,0.004,1.087
752,0.099,-0.059,1.000,0.007,-0.040,1.052
754,0.089,-0.106,0.990,-0.004,-0.025,1.054
756,0.067,-0.097,1.009,-0.015,-0.058,1.019
758,0.053,-0.130,0.974,-0.016,-0.079,1.019
760,0.078,-0.088,1.014,-0.006,-0.062,1.061
762,0.101,-0.121,0.976,0.010,-0.085,1.049
764,0.100,-0.118,0.988,-0.007,-0.037,1.059
766,0.062,-0.098,0.998,0.000,-0.048,1.018
768,0.042,-0.095,0.980,0.009,-0.023,1.021
770,0.056,-0.033,1.025,0.002,-0.006,1.037
772,0.062,-0.049,0.993,0.013,-0.018,1.036
774,0.072,-0.032,1.015,0.012,0.012,1.066
776,0.071,-0.050,0.998,0.018,-0.021,1.033
778,0.053,-0.074,0.989,0.000,-0.017,1.032
780,0.049,-0.042,1.012,-0.005,-0.037,1.028
782,0.062,-0.079,0.981,0.006,-0.053,1.027
784,0.085,-0.073,1.004,-0.001,-0.037,1.055
786,0.091,-0.104,0.985,-0.003,-0.062,1.040
788,0.080,-0.116,0.990,-0.002,-0.041,1.055
790,0.078,-0.094,1.012,-0.005,-0.050,1.039
792,0.068,-0.104,0.995,-0.009,-0.046,1.030
794,0.072,-0.062,1.016,-0.004,-0.030,1.055
796,0.079,-0.089,0.991,0.009,-0.043,1.043
798,0.083,-0.077,1.000,0.004,-0.020,1.058
800,0.067,-0.065,1.009,0.004,-0.032,1.032
802,0.053,-0.067,0.994,0.009,-0.020,1.030
804,0.048,-0.030,1.014,0.011,-0.018,1.032
806,0.055,-0.057,0.992,0.010,-0.028,1.025
808,0.056,-0.045,1.005,0.008,-0.012,1.048
810,0.064,-0.058,0.992,0.018,-0.023,1.038
812,0.061,-0.069,0.998,0.007,-0.019,1.042
814,0.058,-0.051,1.007,0.004,-0.031,1.035
816,0.065,-0.082,0.992,0.005,-0.038,1.043
818,0.077,-0.062,1.014,-0.002,-0.029,1.055
820,0.082,-0.092,0.998,-0.002,-0.042,1.048
822,0.080,-0.082,1.004,-0.004,-0.030,1.056
824,0.079,-0.070,1.008,-0.001,-0.035,1.044
826,0.075,-0.083,0.996,-0.001,-0.032,1.040
828,0.068,-0.061,1.018,-0.000,-0.026,1.048
830,0.066,-0.074,0.992,0.012,-0.032,1.037
832,0.069,-0.061,1.003,0.012,-0.013,1.045
834,0.061,-0.058,0.996,0.007,-0.019,1.029
836,0.055,-0.055,0.992,0.008,-0.012,1.035
838,0.054,-0.037,1.003,0.016,-0.006,1.034
840,0.058,-0.051,0.992,0.012,-0.019,1.036
842,0.063,-0.045,1.003,0.005,-0.013,1.045
844,0.062,-0.059,1.000,0.012,-0.029,1.034
846,0.066,-0.071,0.990,0.006,-0.021,1.041
848,0.071,-0.064,1.004,-0.002,-0.033,1.040
850,0.068,-0.087,0.988,-0.002,-0.038,1.042
852,0.077,-0.071,1.004,0.001,-0.032,1.046
854,0.079,-0.088,0.992,0.000,-0.039,1.036
856,0.073,-0.075,1.000,-0.003,-0.024,1.048
858,0.072,-0.067,1.001,0.003,-0.029,1.039
860,0.070,-0.063,0.996,0.003,-0.020,1.042
862,0.072,-0.047,1.009,-0.002,-0.014,1.046
864,0.083,0.046,1.023,0.003,0.025,1.056
866,0.138,0.138,0.958,-0.024,0.153,1.065
868,0.148,0.038,0.965,-0.026,0.113,1.063
870,0.073,-0.125,1.021,-0.014,0.042,1.041
872,0.049,-0.074,0.993,-0.016,-0.075,1.012
874,0.071,0.145,1.103,-0.000,-0.089,1.069
876,0.080,-0.004,1.020,0.032,-0.129,1.021
878,0.052,-0.295,0.958,0.027,-0.064,1.039
880,0.007,-0.398,0.957,0.012,-0.066,1.004
882,-0.030,-0.343,0.956,0.040,-0.122,1.004
884,0.018,-0.044,1.075,0.029,-0.119,1.070
886,0.064,0.051,1.038,0.031,-0.143,1.054
888,0.076,-0.003,0.998,0.020,-0.020,1.069
890,0.052,-0.132,0.953,0.010,0.041,1.015
892,0.029,-0.186,0.932,-0.003,0.069,1.000
894,0.058,0.012,1.038,-0.027,0.076,1.040
896,0.083,0.106,1.041,0.001,0.018,1.055
898,0.136,0.140,1.054,0.003,0.053,1.092
900,0.126,0.018,0.989,-0.007,0.021,1.045
902,0.067,-0.125,0.920,-0.019,0.016,1.011
904,0.042,-0.108,0.974,-0.013,-0.028,1.009
906,0.073,-0.093,0.972,-0.011,-0.105,1.024
908,0.113,-0.034,1.036,-0.000,-0.094,1.082
910,0.111,-0.106,0.999,0.020,-0.105,1.061
912,0.059,-0.201,0.975,0.015,-0.053,1.040
914,0.025,-0.202,0.985,-0.004,-0.040,1.010
916,0.003,-0.158,0.984,0.005,-0.057,1.017
918,0.055,-0.025,1.037,0.014,-0.028,1.068
920,0.093,-0.013,1.008,0.024,-0.035,1.060
922,0.098,-0.025,0.992,0.004,0.012,1.057
924,0.058,-0.034,0.991,0.007,0.017,1.017
926,0.038,-0.040,0.975,-0.003,0.017,1.002
928,0.060,0.044,1.033,-0.016,0.021,1.028
930,0.093,0.034,1.002,0.001,-0.004,1.052
932,0.115,0.015,1.024,0.002,0.024,1.081
934,0.102,-0.051,0.992,0.000,-0.003,1.042
936,0.062,-0.109,0.983,-0.012,-0.015,1.036
938,0.049,-0.083,1.013,-0.013,-0.039,1.036
940,0.059,-0.112,0.999,0.001,-0.085,1.049
942,0.092,-0.102,1.020,-0.005,-0.073,1.080
944,0.083,-0.154,0.992,0.012,-0.098,1.058
946,0.068,-0.175,0.990,0.012,-0.070,1.046
948,0.044,-0.135,1.000,0.003,-0.068,1.025
950,0.032,-0.112,0.989,0.006,-0.068,1.016
952,0.048,-0.043,1.020,0.012,-0.022,1.043
954,0.062,-0.050,0.991,0.021,-0.020,1.042
956,0.070,-0.036,1.000,0.015,0.022,1.049
958,0.054,-0.022,0.993,0.004,0.021,1.025
960,0.053,-0.017,0.990,0.002,0.014,1.020
962,0.071,0.017,1.019,-0.010,0.013,1.039
964,0.089,-0.019,0.989,-0.010,-0.022,1.041
966,0.104,-0.044,1.007,-0.007,-0.018,1.067
968,0.099,-0.096,0.987,-0.007,-0.050,1.045
970,0.086,-0.127,0.987,-0.017,-0.061,1.041
972,0.071,-0.118,1.003,-0.015,-0.079,1.037
974,0.065,-0.141,0.981,0.000,-0.089,1.036
976,0.078,-0.123,1.005,0.003,-0.070,1.055
978,0.067,-0.143,0.986,0.008,-0.073,1.041
980,0.054,-0.123,0.996,0.017,-0.044,1.038
982,0.047,-0.085,1.003,0.019,-0.042,1.027
984,0.042,-0.066,0.996,0.011,-0.031,1.021
986,0.052,-0.020,1.011,0.013,-0.007,1.037
988,0.065,-0.031,0.993,0.019,-0.010,1.033
990,0.076,-0.022,1.002,0.007,0.010,1.046
992,0.074,-0.026,1.001,-0.000,-0.002,1.035
994,0.067,-0.035,0.997,-0.005,-0.003,1.038
996,0.080,-0.028,1.012,-0.007,-0.011,1.042
998,0.090,-0.073,0.992,-0.010,-0.036,1.043
1000,0.092,-0.082,1.004,-0.011,-0.035,1.058
1002,0.085,-0.114,0.990,-0.004,-0.061,1.046
1004,0.082,-0.121,0.998,-0.011,-0.060,1.050
1006,0.074,-0.108,1.007,-0.004,-0.065,1.043
1008,0.065,-0.114,0.997,0.004,-0.062,1.044
1010,0.064,-0.090,1.009,0.009,-0.036,1.049
1012,0.057,-0.083,0.998,0.013,-0.032,1.043
1014,0.052,-0.057,1.005,0.013,-0.006,1.048
1016,0.045,-0.034,1.008,0.017,0.002,1.035
1018,0.050,-0.028,1.003,0.018,0.005,1.035
1020,0.061,-0.009,1.015,0.010,0.013,1.041
1022,0.063,-0.031,0.996,0.007,0.001,1.033
1024,0.128,0.661,1.264,0.008,0.133,1.053
1026,0.162,0.348,1.219,-0.011,0.113,1.013
1028,0.074,-0.404,0.839,-0.043,0.153,1.118
1030,-0.006,-0.371,0.827,-0.003,-0.004,1.028
1032,0.087,-0.107,0.924,-0.016,-0.129,1.029
1034,0.148,0.260,1.126,-0.047,-0.125,1.061
