"time", "x1", "y1", "z1", "x2", "y2", "z2"
1931,0.099,-0.064,1.002,-0.022,-0.034,-1.047
1936,0.123,-0.066,0.991,-0.028,-0.033,-1.059
1941,0.064,-0.067,0.999,-0.005,-0.022,-1.031
1946,0.030,-0.066,1.007,0.040,-0.033,-1.036
1951,0.021,-0.071,1.006,0.035,-0.025,-1.036
1956,0.064,-0.066,0.997,-0.009,-0.018,-1.043
1961,0.126,-0.066,0.985,-0.032,-0.030,-1.046
1966,0.091,-0.057,0.990,-0.014,-0.032,-1.042
1971,0.060,-0.064,1.004,0.012,-0.011,-1.047
1976,0.040,-0.069,1.006,0.010,-0.016,-1.034
1981,0.057,-0.069,0.997,0.019,-0.040,-1.035
1986,0.084,-0.077,0.997,0.000,-0.043,-1.045
1991,0.059,-0.061,0.993,-0.005,-0.018,-1.029
1996,0.091,-0.070,0.998,0.001,-0.005,-1.058
2001,0.073,-0.061,0.998,-0.014,-0.027,-1.033
2006,0.091,-0.072,0.993,0.012,-0.042,-1.047
2011,0.035,-0.067,1.001,0.015,-0.033,-1.025
2016,0.047,-0.072,1.004,0.016,-0.013,-1.049
2021,0.081,-0.064,1.003,0.006,-0.036,-1.050
2026,0.078,-0.060,0.990,-0.010,-0.041,-1.022
2031,0.103,-0.072,0.990,0.001,-0.021,-1.064
2036,0.039,-0.064,0.999,0.001,-0.016,-1.016
2041,0.052,-0.079,0.999,0.017,-0.029,-1.043
2046,0.084,-0.068,1.000,0.012,-0.049,-1.054
2051,0.045,-0.063,0.999,-0.001,-0.032,-1.024
2056,0.087,-0.066,0.997,0.012,-0.005,-1.056
2061,0.050,-0.063,0.999,-0.001,-0.011,-1.029
2066,0.110,-0.070,0.992,0.003,-0.048,-1.062
2071,0.062,-0.062,1.000,-0.003,-0.049,-1.025
2076,0.054,-0.069,1.004,0.011,-0.007,-1.045
2081,0.059,-0.062,1.000,0.013,-0.006,-1.047
2086,0.051,-0.076,1.002,0.005,-0.038,-1.026
2091,0.117,-0.062,0.993,0.007,-0.055,-1.064
2096,0.053,-0.080,0.992,-0.009,-0.018,-1.022
2101,0.086,-0.060,0.994,0.006,-0.003,-1.062
2106,0.040,-0.077,1.000,0.000,-0.027,-1.021
2111,0.073,-0.066,1.001,0.021,-0.053,-1.059
2116,0.052,-0.071,0.998,0.010,-0.029,-1.030
2121,0.060,-0.067,1.004,-0.010,-0.009,-1.038
2126,0.103,-0.061,0.989,-0.008,-0.030,-1.048
2131,0.071,-0.072,0.997,-0.013,-0.039,-1.033
2136,0.053,-0.061,1.001,0.023,-0.039,-1.042
2141,0.027,-0.081,1.001,0.029,-0.016,-1.038
2146,0.062,-0.066,1.003,0.001,-0.022,-1.035
2151,0.114,-0.069,0.986,-0.026,-0.031,-1.044
2156,0.078,-0.062,1.000,0.002,-0.044,-1.033
2161,0.050,-0.058,0.994,0.020,-0.017,-1.051
2166,0.036,-0.069,1.009,0.020,-0.003,-1.038
2171,0.067,-0.066,0.997,-0.001,-0.034,-1.038
2176,0.110,-0.075,0.994,-0.009,-0.042,-1.045
2181,0.058,-0.063,1.005,-0.001,-0.030,-1.032
2186,0.062,-0.067,1.000,0.037,-0.005,-1.057
2191,0.069,-0.069,1.002,-0.003,-0.012,-1.032
2196,0.090,-0.066,0.992,-0.013,-0.046,-1.041
2201,0.073,-0.068,1.001,0.002,-0.046,-1.035
2206,0.037,-0.064,1.010,0.025,-0.002,-1.047
2211,0.071,-0.074,0.998,0.005,-0.003,-1.047
2216,0.077,-0.067,0.990,-0.003,-0.048,-1.044
2221,0.095,-0.071,0.992,-0.009,-0.050,-1.035
2226,0.039,-0.061,1.000,0.007,-0.009,-1.031
2231,0.075,-0.076,0.999,0.012,-0.005,-1.061
2236,0.053,-0.063,0.997,0.005,-0.047,-1.021
2241,0.091,-0.072,0.994,-0.007,-0.047,-1.043
2246,0.061,-0.070,0.997,0.000,-0.006,-1.040
2251,0.088,-0.068,1.000,0.011,-0.016,-1.063
2256,0.052,-0.055,1.003,-0.009,-0.046,-1.016
2261,0.093,-0.069,0.996,0.009,-0.038,-1.061
2266,0.022,-0.064,1.004,0.002,-0.003,-1.010
2271,0.102,-0.076,0.985,0.016,-0.013,-1.076
2276,0.062,-0.051,1.000,-0.012,-0.058,-1.010
2281,0.062,-0.064,1.000,0.002,-0.025,-1.041
2286,0.067,-0.062,1.014,0.011,0.002,-1.055
2291,0.080,-0.070,0.991,0.003,-0.035,-1.038
2296,0.068,-0.066,1.001,-0.007,-0.057,-1.038
2301,0.063,-0.058,0.994,0.007,-0.016,-1.035
2306,0.030,-0.071,1.009,0.014,0.002,-1.045
2311,0.099,-0.062,0.990,0.007,-0.038,-1.057
2316,0.063,-0.070,0.991,-0.012,-0.055,-1.023
2321,0.074,-0.064,0.999,0.001,-0.021,-1.049
2326,0.051,-0.070,1.001,0.016,-0.009,-1.036
2331,0.071,-0.062,1.004,0.010,-0.038,-1.049
2336,0.071,-0.073,1.004,-0.000,-0.041,-1.035
2341,0.094,-0.065,0.995,0.001,-0.019,-1.053
2346,0.037,-0.076,1.006,0.006,-0.016,-1.024
2351,0.072,-0.062,0.997,0.024,-0.040,-1.053
2356,0.063,-0.069,0.998,-0.001,-0.032,-1.032
2361,0.076,-0.069,1.000,-0.007,-0.014,-1.048
2366,0.067,-0.064,1.000,-0.003,-0.025,-1.040
2371,0.052,-0.068,1.003,0.017,-0.040,-1.044
2376,0.069,-0.065,1.003,0.001,-0.016,-1.044
